Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi,__source__
iba zambales,2029,31.594965768350235,WX_tmax_avg,forecast,ETS,31.544109468275572,31.6458220684249,31.517092058860907,31.672839477839563,weather_tmax_avg_city_forecast.csv
iba zambales,2018,30.79835616438356,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
iba zambales,2019,31.310410958904107,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
iba zambales,2020,31.953551912568305,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
iba zambales,2021,32.06219178082192,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
iba zambales,2022,30.985205479452052,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
iba zambales,2023,31.158082191780824,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
iba zambales,2024,24.07206637960064,WX_tmin_avg,forecast,ETS,24.042632288962665,24.101500470238612,24.02699542831124,24.117137330890035,weather_tmin_avg_city_forecast.csv
iba zambales,2025,23.987735586918852,WX_tmin_avg,forecast,ETS,23.95830149628088,24.017169677556826,23.942664635629455,24.03280653820825,weather_tmin_avg_city_forecast.csv
iba zambales,2026,23.903700227229084,WX_tmin_avg,forecast,ETS,23.87426613659111,23.933134317867054,23.858629275939688,23.94877117851848,weather_tmin_avg_city_forecast.csv
iba zambales,2027,23.819959265551685,WX_tmin_avg,forecast,ETS,23.79052517491371,23.84939335618966,23.774888314262288,23.86503021684108,weather_tmin_avg_city_forecast.csv
iba zambales,2028,23.73651167053283,WX_tmin_avg,forecast,ETS,23.707077579894857,23.765945761170805,23.691440719243435,23.781582621822228,weather_tmin_avg_city_forecast.csv
iba zambales,2029,23.653356414431812,WX_tmin_avg,forecast,ETS,23.62392232379384,23.682790505069782,23.608285463142415,23.69842736572121,weather_tmin_avg_city_forecast.csv
iba zambales,2018,25.01890410958904,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
iba zambales,2019,24.11068493150685,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
iba zambales,2020,24.271311475409835,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
iba zambales,2021,24.333698630136983,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
iba zambales,2022,24.072054794520547,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
iba zambales,2023,24.422739726027395,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
iba zambales,2024,3375.722169868485,WX_total_rain_mm,forecast,ETS,3374.997058433703,3376.4472813032667,3374.6118429839753,3376.8324967529943,weather_total_rain_mm_city_forecast.csv
iba zambales,2025,3326.9611799873846,WX_total_rain_mm,forecast,ETS,3326.236068552603,3327.6862914221665,3325.850853102875,3328.071506871894,weather_total_rain_mm_city_forecast.csv
iba zambales,2026,3278.904523583556,WX_total_rain_mm,forecast,ETS,3278.179412148774,3279.629635018338,3277.7941966990466,3280.0148504680656,weather_total_rain_mm_city_forecast.csv
iba zambales,2027,3231.542026834672,WX_total_rain_mm,forecast,ETS,3230.81691539989,3232.267138269454,3230.4316999501625,3232.6523537191815,weather_total_rain_mm_city_forecast.csv
iba zambales,2028,3184.863662875308,WX_total_rain_mm,forecast,ETS,3184.138551440526,3185.58877431009,3183.7533359907984,3185.9739897598174,weather_total_rain_mm_city_forecast.csv
iba zambales,2029,3138.8595496741923,WX_total_rain_mm,forecast,ETS,3138.1344382394104,3139.584661108974,3137.749222789683,3139.969876558702,weather_total_rain_mm_city_forecast.csv
iba zambales,2018,4067.3,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
iba zambales,2019,4465.2,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
iba zambales,2020,2426.3,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
iba zambales,2021,3631.9,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
iba zambales,2022,2797.9,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
iba zambales,2023,4485.8,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
iba zambales,2024,112.45456605617008,WX_wet_days,forecast,ETS,112.4144199052636,112.49471220707656,112.39309226259452,112.51603984974564,weather_wet_days_city_forecast.csv
iba zambales,2025,110.2527463670088,WX_wet_days,forecast,ETS,110.21260021610232,110.2928925179153,110.19127257343324,110.31422016058436,weather_wet_days_city_forecast.csv
iba zambales,2026,108.09403751019155,WX_wet_days,forecast,ETS,108.05389135928507,108.13418366109806,108.032563716616,108.15551130376711,weather_wet_days_city_forecast.csv
iba zambales,2027,105.97759539122946,WX_wet_days,forecast,ETS,105.93744924032296,106.01774154213597,105.9161215976539,106.03906918480502,weather_wet_days_city_forecast.csv
iba zambales,2028,103.90259244269802,WX_wet_days,forecast,ETS,103.86244629179151,103.94273859360452,103.84111864912246,103.96406623627358,weather_wet_days_city_forecast.csv
iba zambales,2029,101.86821730064314,WX_wet_days,forecast,ETS,101.82807114973664,101.90836345154965,101.80674350706758,101.9296910942187,weather_wet_days_city_forecast.csv
iba zambales,2018,126.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
iba zambales,2019,130.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
iba zambales,2020,114.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
iba zambales,2021,119.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
iba zambales,2022,122.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
iba zambales,2023,113.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
iba zambales,2024,2.0792915378589476,WX_wind_speed_avg,forecast,ETS,1.9548101207447328,2.2037729549731626,1.888679367902806,2.2699037078150894,weather_wind_speed_avg_city_forecast.csv
iba zambales,2025,2.06092196153561,WX_wind_speed_avg,forecast,ETS,1.9364405444213948,2.185403378649825,1.870309791579468,2.2515341314917516,weather_wind_speed_avg_city_forecast.csv
iba zambales,2026,2.042714671898941,WX_wind_speed_avg,forecast,ETS,1.918233254784726,2.167196089013156,1.8521025019427997,2.233326841855083,weather_wind_speed_avg_city_forecast.csv
iba zambales,2027,2.0246682352213368,WX_wind_speed_avg,forecast,ETS,1.9001868181071215,2.149149652335552,1.8340560652651952,2.2152804051774786,weather_wind_speed_avg_city_forecast.csv
iba zambales,2028,2.0067812304415096,WX_wind_speed_avg,forecast,ETS,1.8822998133272943,2.1312626475557246,1.816169060485368,2.1973934003976514,weather_wind_speed_avg_city_forecast.csv
iba zambales,2029,1.9890522490525908,WX_wind_speed_avg,forecast,ETS,1.864570831938376,2.1135336661668056,1.7984400790964492,2.1796644190087324,weather_wind_speed_avg_city_forecast.csv
iba zambales,2018,2.276712328767123,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
iba zambales,2019,2.1671232876712327,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
iba zambales,2020,2.043715846994536,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
iba zambales,2021,2.158904109589041,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
iba zambales,2022,2.0356164383561643,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
iba zambales,2023,2.197260273972603,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2024,24.094996095455333,WX_heavy_rain_days,forecast,ETS,23.73450537841376,24.455486812496908,23.542994684985423,24.64699750592524,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2025,28.20574151934508,WX_heavy_rain_days,forecast,ETS,27.845250802303504,28.566232236386657,27.65374010887517,28.757742929814988,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2026,33.01780384210819,WX_heavy_rain_days,forecast,ETS,32.657313125066615,33.37829455914976,32.465802431638274,33.5698052525781,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2027,38.650831775091994,WX_heavy_rain_days,forecast,ETS,38.29034105805042,39.011322492133566,38.09883036462208,39.20283318556191,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2028,45.24488679048001,WX_heavy_rain_days,forecast,ETS,44.88439607343844,45.60537750752158,44.6928853800101,45.79688820094992,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2029,52.96392565612464,WX_heavy_rain_days,forecast,ETS,52.60343493908307,53.324416373166216,52.41192424565473,53.51592706659456,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2018,10.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2019,6.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2020,26.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2021,15.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2022,17.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2023,18.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
infanta quezon,2024,85.10359451587163,WX_rh_avg,forecast,ETS,85.07512184753334,85.13206718420993,85.05999574247862,85.14719328926465,weather_rh_avg_city_forecast.csv
infanta quezon,2025,84.79051530244739,WX_rh_avg,forecast,ETS,84.7620426341091,84.81898797078568,84.74691652905437,84.8341140758404,weather_rh_avg_city_forecast.csv
infanta quezon,2026,84.47858784523778,WX_rh_avg,forecast,ETS,84.45011517689949,84.50706051357608,84.43498907184477,84.5221866186308,weather_rh_avg_city_forecast.csv
infanta quezon,2027,84.16780790716064,WX_rh_avg,forecast,ETS,84.13933523882234,84.19628057549893,84.12420913376762,84.21140668055365,weather_rh_avg_city_forecast.csv
infanta quezon,2028,83.85817126672116,WX_rh_avg,forecast,ETS,83.82969859838286,83.88664393505945,83.81457249332814,83.90177004011417,weather_rh_avg_city_forecast.csv
infanta quezon,2029,83.54967371795439,WX_rh_avg,forecast,ETS,83.5212010496161,83.57814638629269,83.50607494456138,83.5932724913474,weather_rh_avg_city_forecast.csv
infanta quezon,2018,86.67671232876712,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
infanta quezon,2019,86.00821917808219,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
infanta quezon,2020,87.8360655737705,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
infanta quezon,2021,85.57260273972602,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
infanta quezon,2022,86.67671232876712,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
infanta quezon,2023,84.51780821917808,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
infanta quezon,2024,28.0299749517583,WX_tavg_avg,forecast,ETS,28.021132356257084,28.03881754725952,28.016434727397066,28.04351517611954,weather_tavg_avg_city_forecast.csv
infanta quezon,2025,28.189847007860553,WX_tavg_avg,forecast,ETS,28.181004412359336,28.19868960336177,28.176306783499314,28.203387232221793,weather_tavg_avg_city_forecast.csv
infanta quezon,2026,28.35063091188154,WX_tavg_avg,forecast,ETS,28.341788316380324,28.35947350738276,28.337090687520305,28.36417113624278,weather_tavg_avg_city_forecast.csv
infanta quezon,2027,28.512331864646548,WX_tavg_avg,forecast,ETS,28.50348926914533,28.521174460147765,28.498791640285308,28.525872089007787,weather_tavg_avg_city_forecast.csv
infanta quezon,2028,28.674955096644283,WX_tavg_avg,forecast,ETS,28.666112501143065,28.6837976921455,28.661414872283043,28.68849532100552,weather_tavg_avg_city_forecast.csv
infanta quezon,2029,28.838505868196172,WX_tavg_avg,forecast,ETS,28.829663272694955,28.84734846369739,28.824965643834933,28.852046092557412,weather_tavg_avg_city_forecast.csv
infanta quezon,2018,26.78835616438356,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
infanta quezon,2019,27.65945205479452,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
infanta quezon,2020,27.47185792349727,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
infanta quezon,2021,27.48397260273973,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
infanta quezon,2022,27.5127397260274,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
infanta quezon,2023,27.962876712328768,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
infanta quezon,2024,31.141258283200443,WX_tmax_avg,forecast,ETS,31.129084762365473,31.153431804035417,31.122617579421895,31.15989898697899,weather_tmax_avg_city_forecast.csv
infanta quezon,2025,31.179633024149627,WX_tmax_avg,forecast,ETS,31.167459503314657,31.1918065449846,31.16099232037108,31.198273727928175,weather_tmax_avg_city_forecast.csv
infanta quezon,2026,31.21805505351375,WX_tmax_avg,forecast,ETS,31.20588153267878,31.23022857434872,31.199414349735203,31.2366957572923,weather_tmax_avg_city_forecast.csv
infanta quezon,2027,31.256524429565335,WX_tmax_avg,forecast,ETS,31.244350908730365,31.268697950400306,31.237883725786787,31.275165133343883,weather_tmax_avg_city_forecast.csv
infanta quezon,2028,31.29504121064876,WX_tmax_avg,forecast,ETS,31.28286768981379,31.307214731483732,31.276400506870218,31.31368191442731,weather_tmax_avg_city_forecast.csv
infanta quezon,2029,31.333605455180287,WX_tmax_avg,forecast,ETS,31.321431934345316,31.345778976015257,31.31496475140174,31.352246158958835,weather_tmax_avg_city_forecast.csv
infanta quezon,2018,30.732602739726023,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
infanta quezon,2019,31.32109589041096,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
infanta quezon,2020,30.97486338797814,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
infanta quezon,2021,30.80767123287671,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
infanta quezon,2022,30.96794520547945,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
infanta quezon,2023,31.2441095890411,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
infanta quezon,2024,24.92810293821686,WX_tmin_avg,forecast,ETS,24.923918657590203,24.932287218843516,24.921695758507298,24.934510117926425,weather_tmin_avg_city_forecast.csv
infanta quezon,2025,25.216246046624978,WX_tmin_avg,forecast,ETS,25.21206176599832,25.22043032725163,25.209838866915412,25.222653226334543,weather_tmin_avg_city_forecast.csv
infanta quezon,2026,25.507719791589302,WX_tmin_avg,forecast,ETS,25.50353551096265,25.51190407221596,25.50131261187974,25.51412697129887,weather_tmin_avg_city_forecast.csv
infanta quezon,2027,25.802562671826447,WX_tmin_avg,forecast,ETS,25.79837839119979,25.806746952453103,25.79615549211688,25.808969851536013,weather_tmin_avg_city_forecast.csv
infanta quezon,2028,26.10081363105837,WX_tmin_avg,forecast,ETS,26.096629350431712,26.104997911685025,26.094406451348803,26.107220810767934,weather_tmin_avg_city_forecast.csv
infanta quezon,2029,26.402512063156227,WX_tmin_avg,forecast,ETS,26.39832778252957,26.406696343782883,26.39610488344666,26.408919242865792,weather_tmin_avg_city_forecast.csv
infanta quezon,2018,22.844109589041096,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
infanta quezon,2019,23.997808219178083,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
infanta quezon,2020,23.968852459016396,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
infanta quezon,2021,24.160273972602734,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
infanta quezon,2022,24.057534246575344,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
infanta quezon,2023,24.68164383561644,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
infanta quezon,2024,4370.115111058407,WX_total_rain_mm,forecast,ETS,4369.6748276314,4370.555394485414,4369.440927060803,4370.789295056011,weather_total_rain_mm_city_forecast.csv
infanta quezon,2025,4735.375231778145,WX_total_rain_mm,forecast,ETS,4734.934948351138,4735.815515205151,4734.701047780541,4736.0494157757485,weather_total_rain_mm_city_forecast.csv
infanta quezon,2026,5131.164286495651,WX_total_rain_mm,forecast,ETS,5130.724003068644,5131.604569922658,5130.490102498047,5131.838470493255,weather_total_rain_mm_city_forecast.csv
infanta quezon,2027,5560.033924729114,WX_total_rain_mm,forecast,ETS,5559.593641302107,5560.474208156121,5559.35974073151,5560.708108726718,weather_total_rain_mm_city_forecast.csv
infanta quezon,2028,6024.749066308185,WX_total_rain_mm,forecast,ETS,6024.308782881179,6025.189349735192,6024.074882310581,6025.423250305789,weather_total_rain_mm_city_forecast.csv
infanta quezon,2029,6528.305726794614,WX_total_rain_mm,forecast,ETS,6527.865443367607,6528.746010221621,6527.63154279701,6528.979910792218,weather_total_rain_mm_city_forecast.csv
infanta quezon,2018,2831.84,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
infanta quezon,2019,2046.33,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
infanta quezon,2020,4468.9,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
infanta quezon,2021,3540.9,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
infanta quezon,2022,4111.6,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
infanta quezon,2023,3423.7,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
infanta quezon,2024,233.90163922539256,WX_wet_days,forecast,ETS,233.5396685475614,234.2636099032237,233.3473716249636,234.4559068258215,weather_wet_days_city_forecast.csv
infanta quezon,2025,243.96500841897048,WX_wet_days,forecast,ETS,243.60303774113933,244.32697909680164,243.4107408185415,244.51927601939943,weather_wet_days_city_forecast.csv
infanta quezon,2026,254.4613433662799,WX_wet_days,forecast,ETS,254.0993726884487,254.82331404411104,253.90707576585095,255.01561096670883,weather_wet_days_city_forecast.csv
infanta quezon,2027,265.4092719582685,WX_wet_days,forecast,ETS,265.04730128043735,265.77124263609966,264.85500435783956,265.96353955869745,weather_wet_days_city_forecast.csv
infanta quezon,2028,276.82822353107485,WX_wet_days,forecast,ETS,276.4662528532437,277.190194208906,276.2739559306459,277.3824911315038,weather_wet_days_city_forecast.csv
infanta quezon,2029,288.7384633473555,WX_wet_days,forecast,ETS,288.37649266952434,289.10043402518664,288.18419574692655,289.29273094778443,weather_wet_days_city_forecast.csv
infanta quezon,2018,183.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
infanta quezon,2019,166.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
infanta quezon,2020,213.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
infanta quezon,2021,224.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
infanta quezon,2022,238.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
infanta quezon,2023,196.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
infanta quezon,2024,1.7701179164092091,WX_wind_speed_avg,forecast,ETS,1.6871577679428051,1.853078064875613,1.6430851890700282,1.89715064374839,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2025,1.7710332119963803,WX_wind_speed_avg,forecast,ETS,1.6880730635299763,1.8539933604627843,1.6440004846571994,1.8980659393355612,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2026,1.7719489808661526,WX_wind_speed_avg,forecast,ETS,1.6889888323997486,1.8549091293325568,1.6449162535269717,1.8989817082053335,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2027,1.7728652232632516,WX_wind_speed_avg,forecast,ETS,1.6899050747968476,1.8558253717296556,1.6458324959240709,1.8998979506024325,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2028,1.7737819394325305,WX_wind_speed_avg,forecast,ETS,1.6908217909661265,1.8567420878989345,1.6467492120933491,1.9008146667717112,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2029,1.774699129618967,WX_wind_speed_avg,forecast,ETS,1.691738981152563,1.857659278085371,1.647666402279786,1.901731856958148,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2018,1.8904109589041096,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2019,1.632876712328767,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2020,1.6775956284153006,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2021,1.9397260273972603,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2022,1.6602739726027398,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
infanta quezon,2023,1.8246575342465756,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
manila,2024,23.478272208009876,WX_heavy_rain_days,forecast,ETS,22.38018997220901,24.576354443810743,21.7968337844398,25.15971063157995,weather_heavy_rain_days_city_forecast.csv
manila,2025,36.80893523649889,WX_heavy_rain_days,forecast,ETS,35.71085300069802,37.90701747229976,35.12749681292881,38.49037366006897,weather_heavy_rain_days_city_forecast.csv
manila,2026,57.70857843544938,WX_heavy_rain_days,forecast,ETS,56.61049619964851,58.80666067125025,56.027140011879304,59.39001685901946,weather_heavy_rain_days_city_forecast.csv
manila,2027,90.47477205312327,WX_heavy_rain_days,forecast,ETS,89.37668981732243,91.57285428892416,88.79333362955322,92.15621047669336,weather_heavy_rain_days_city_forecast.csv
manila,2028,141.8451918239644,WX_heavy_rain_days,forecast,ETS,140.74710958816354,142.94327405976526,140.1637534003943,143.52663024753448,weather_heavy_rain_days_city_forecast.csv
manila,2029,222.38307969169077,WX_heavy_rain_days,forecast,ETS,221.2849974558899,223.48116192749163,220.70164126812068,224.06451811526085,weather_heavy_rain_days_city_forecast.csv
manila,2018,14.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
manila,2019,8.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
manila,2020,5.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
manila,2021,9.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
manila,2022,9.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
manila,2023,16.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
manila,2024,71.21963254520304,WX_rh_avg,forecast,ETS,71.19897294027682,71.24029215012926,71.18799752515976,71.25126756524632,weather_rh_avg_city_forecast.csv
manila,2025,71.1440324888846,WX_rh_avg,forecast,ETS,71.12337288395838,71.16469209381083,71.11239746884132,71.17566750892789,weather_rh_avg_city_forecast.csv
manila,2026,71.06851268246785,WX_rh_avg,forecast,ETS,71.04785307754163,71.08917228739408,71.03687766242457,71.10014770251114,weather_rh_avg_city_forecast.csv
manila,2027,70.9930730407672,WX_rh_avg,forecast,ETS,70.97241343584098,71.01373264569342,70.96143802072392,71.02470806081048,weather_rh_avg_city_forecast.csv
manila,2028,70.91771347868725,WX_rh_avg,forecast,ETS,70.89705387376102,70.93837308361347,70.88607845864396,70.94934849873053,weather_rh_avg_city_forecast.csv
manila,2029,70.84243391122301,WX_rh_avg,forecast,ETS,70.82177430629679,70.86309351614923,70.81079889117973,70.8740689312663,weather_rh_avg_city_forecast.csv
manila,2018,72.92876712328767,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
manila,2019,70.73698630136987,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
manila,2020,70.45882352941176,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
manila,2021,71.77808219178083,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
manila,2022,71.18904109589042,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
manila,2023,71.84539473684211,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
manila,2024,28.785092424663855,WX_tavg_avg,forecast,ETS,28.784756805139875,28.785428044187835,28.78457850726776,28.78560634205995,weather_tavg_avg_city_forecast.csv
manila,2025,28.804711795640895,WX_tavg_avg,forecast,ETS,28.80437617611691,28.805047415164875,28.8041978782448,28.80522571303699,weather_tavg_avg_city_forecast.csv
manila,2026,28.824344538807683,WX_tavg_avg,forecast,ETS,28.824008919283703,28.824680158331663,28.823830621411588,28.824858456203778,weather_tavg_avg_city_forecast.csv
manila,2027,28.84399066327844,WX_tavg_avg,forecast,ETS,28.84365504375446,28.84432628280242,28.843476745882345,28.844504580674535,weather_tavg_avg_city_forecast.csv
manila,2028,28.863650178173593,WX_tavg_avg,forecast,ETS,28.863314558649613,28.863985797697573,28.863136260777495,28.864164095569688,weather_tavg_avg_city_forecast.csv
manila,2029,28.88332309261983,WX_tavg_avg,forecast,ETS,28.88298747309585,28.88365871214381,28.882809175223738,28.883837010015924,weather_tavg_avg_city_forecast.csv
manila,2018,28.56493150684932,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
manila,2019,28.74684931506849,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
manila,2020,28.91617647058824,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
manila,2021,28.546301369863013,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
manila,2022,28.757534246575343,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
manila,2023,28.769078947368417,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
manila,2024,32.253014852721286,WX_tmax_avg,forecast,ETS,32.24472716956379,32.261302535878784,32.24032433788636,32.26570536755621,weather_tmax_avg_city_forecast.csv
manila,2025,32.314613129586625,WX_tmax_avg,forecast,ETS,32.30632544642913,32.32290081274412,32.3019226147517,32.32730364442155,weather_tmax_avg_city_forecast.csv
manila,2026,32.37632904964687,WX_tmax_avg,forecast,ETS,32.36804136648937,32.38461673280437,32.36363853481195,32.38901956448179,weather_tmax_avg_city_forecast.csv
manila,2027,32.43816283758238,WX_tmax_avg,forecast,ETS,32.429875154424884,32.44645052073988,32.42547232274746,32.450853352417305,weather_tmax_avg_city_forecast.csv
manila,2028,32.50011471850255,WX_tmax_avg,forecast,ETS,32.491827035345054,32.50840240166005,32.48742420366763,32.512805233337474,weather_tmax_avg_city_forecast.csv
manila,2029,32.562184917946766,WX_tmax_avg,forecast,ETS,32.55389723478927,32.570472601104264,32.549494403111844,32.57487543278169,weather_tmax_avg_city_forecast.csv
manila,2018,31.68383561643836,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
manila,2019,32.02082191780822,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
manila,2020,32.29294117647059,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
manila,2021,31.993972602739724,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
