"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","C05-Age as of Last Birthday","C11 - Location of Work (Province, Municipality)","New Employment Criteria (jul 05, 2005)"
005395,003024.0509,05,2024,31,1312,1
005395,002362.2930,05,2024,04,"    "," "
005396,003304.3361,05,2024,37,1317,1
005396,002923.2492,05,2024,25,"    ",3
005396,002283.5499,05,2024,02,"    "," "
005396,002283.5499,05,2024,00,"    "," "
005396,002283.5499,05,2024,09,"    "," "
005396,003488.6839,05,2024,07,"    "," "
005397,003304.3361,05,2024,38,1317,1
005397,002923.2492,05,2024,30,1317,1
005397,003488.6839,05,2024,13,"    "," "
005397,002283.5499,05,2024,12,1317," "
005397,002283.5499,05,2024,09,"    "," "
005397,003488.6839,05,2024,03,"    "," "
005398,004443.2337,05,2024,61,1317,1
005398,004773.2258,05,2024,59,1317,1
005398,003477.1832,05,2024,26,1317,1
005398,003656.3990,05,2024,24,1317,1
005399,003791.3434,05,2024,66,1317,1
005399,004394.3995,05,2024,45,1317,1
005399,003656.3990,05,2024,23,1317,1
005399,003656.3990,05,2024,20,1317,1
005399,004142.8290,05,2024,17,"    ",3
005399,002283.5499,05,2024,14,"    "," "
005400,003304.3361,05,2024,42,1317,1
005400,003629.3656,05,2024,40,1317,1
005400,004142.8290,05,2024,15,"    ",3
005400,003488.6839,05,2024,13,"    "," "
005400,003488.6839,05,2024,11,"    "," "
005400,002283.5499,05,2024,08,"    "," "
005400,003488.6839,05,2024,03,"    "," "
005400,003488.6839,05,2024,14,"    "," "
005400,003488.6839,05,2024,12,"    "," "
005400,003656.3990,05,2024,23,1317,1
005400,004142.8290,05,2024,19,"    ",3
005401,003477.1832,05,2024,26,1317,1
005401,004142.8290,05,2024,20,1317,1
005401,002283.5499,05,2024,02,"    "," "
005401,002283.5499,05,2024,05,"    "," "
005402,003304.3361,05,2024,37,1317,1
005402,003629.3656,05,2024,36,1317,1
005402,003656.3990,05,2024,15,1317,1
005402,002283.5499,05,2024,13,1317," "
005402,003488.6839,05,2024,05,"    "," "
005403,003304.3361,05,2024,35,1317,1
005403,002923.2492,05,2024,32,1317,1
005403,003656.3990,05,2024,15,1317,1
005403,002283.5499,05,2024,10,1317," "
005403,002283.5499,05,2024,08,"    "," "
005403,002283.5499,05,2024,06,"    "," "
005403,002283.5499,05,2024,04,"    "," "
005403,002283.5499,05,2024,02,"    "," "
005404,003477.1832,05,2024,31,1317,1
005404,002923.2492,05,2024,29,1317,1
005404,002283.5499,05,2024,12,1317," "
005404,003488.6839,05,2024,08,"    "," "
005404,003488.6839,05,2024,03,"    "," "
005404,002283.5499,05,2024,00,"    "," "
005405,003656.3990,05,2024,20,1317,1
005405,004483.3057,05,2024,65,"    ",3
005406,003477.1832,05,2024,29,1317,1
005406,004142.8290,05,2024,24,1317,1
005406,003488.6839,05,2024,02,"    "," "
005406,003488.6839,05,2024,00,"    "," "
005407,003304.3361,05,2024,39,1317,1
005407,004142.8290,05,2024,24,1317,1
005407,002283.5499,05,2024,08,"    "," "
005408,003304.3361,05,2024,44,1317,1
005408,003629.3656,05,2024,36,1317,1
005408,004142.8290,05,2024,17,"    ",3
005408,004142.8290,05,2024,15,"    ",3
005408,002283.5499,05,2024,11,1317," "
005408,002283.5499,05,2024,11,1317," "
005408,002283.5499,05,2024,10,1317," "
005409,003656.3990,05,2024,23,1317,1
005409,004142.8290,05,2024,18,1317,1
005409,002283.5499,05,2024,03,"    "," "
005410,003791.3434,05,2024,67,1317,1
005410,004483.3057,05,2024,67,1317,1
005411,003477.1832,05,2024,33,1317,1
005411,002923.2492,05,2024,31,"    ",3
005411,003488.6839,05,2024,08,"    "," "
005411,003488.6839,05,2024,07,"    "," "
005411,002283.5499,05,2024,00,"    "," "
005412,003477.1832,05,2024,27,1317,1
005412,004142.8290,05,2024,21,1317,1
005412,002283.5499,05,2024,05,"    "," "
005413,004443.2337,05,2024,57,1317,1
005413,004394.3995,05,2024,52,1317,1
005413,004142.8290,05,2024,16,"    ",3
005413,003488.6839,05,2024,13,"    "," "
005413,002283.5499,05,2024,05,"    "," "
005414,004765.1146,05,2024,46,1317,1
005414,002923.2492,05,2024,29,1317,1
005414,003488.6839,05,2024,05,"    "," "
005415,004765.1146,05,2024,47,1317,1
005415,003629.3656,05,2024,44,1317,1
005415,003656.3990,05,2024,24,1317,1
005415,003656.3990,05,2024,16,1317,1
005415,002283.5499,05,2024,14,"    "," "
005415,002283.5499,05,2024,11,"    "," "
005415,003488.6839,05,2024,11,"    "," "
005415,002283.5499,05,2024,08,"    "," "
005415,003488.6839,05,2024,03,"    "," "
005415,004142.8290,05,2024,16,1317,1
005416,003477.1832,05,2024,32,1317,1
005416,002923.2492,05,2024,26,1317,1
005416,002283.5499,05,2024,06,"    "," "
005416,002283.5499,05,2024,05,"    "," "
005417,004731.5047,05,2024,49,1318,1
005417,004363.4045,05,2024,45,1318,1
005417,003630.6093,05,2024,20,1318,1
005417,002267.4433,05,2024,09,"    "," "
005418,004731.5047,05,2024,50,1318,1
005418,004363.4045,05,2024,46,1318,1
005418,004113.6084,05,2024,17,"    ",3
005418,003464.0772,05,2024,13,"    "," "
005418,003630.6093,05,2024,24,1318,1
005418,004113.6084,05,2024,20,"    ",3
005418,002267.4433,05,2024,00,"    "," "
005419,004411.8942,05,2024,61,"    ",3
005419,004739.5587,05,2024,62,1318,1
005419,003452.6575,05,2024,25,1318,1
005420,003764.6019,05,2024,71,"    ",3
005420,004451.6836,05,2024,70,"    ",3
005420,003630.6093,05,2024,16,"    ",3
005421,003452.6575,05,2024,34,1318,1
005421,002902.6307,05,2024,30,1318,1
005421,003464.0772,05,2024,07,"    "," "
005421,003464.0772,05,2024,02,"    "," "
005422,003281.0297,05,2024,38,1318,1
005422,002902.6307,05,2024,31,"    ",2
005422,002267.4433,05,2024,07,"    "," "
005423,004451.6836,05,2024,65,"    ",3
005423,003630.6093,05,2024,24,1318,1
005423,004113.6084,05,2024,23,"    ",3
005423,002267.4433,05,2024,01,"    "," "
005423,003452.6575,05,2024,33,1318,1
005423,003603.7666,05,2024,35,"    ",3
005424,004731.5047,05,2024,46,1318,1
005424,002902.6307,05,2024,33,1318,1
005424,003464.0772,05,2024,03,"    "," "
005425,003281.0297,05,2024,35,1318,1
005425,003603.7666,05,2024,35,1318,1
005425,003464.0772,05,2024,14,"    "," "
005425,002267.4433,05,2024,07,"    "," "
005426,003281.0297,05,2024,35,1318,1
005426,002902.6307,05,2024,31,1318,1
005426,002267.4433,05,2024,10,"    "," "
005426,002267.4433,05,2024,07,"    "," "
005427,004411.8942,05,2024,59,1318,1
005427,004739.5587,05,2024,56,1318,1
005427,004113.6084,05,2024,17,"    ",3
005427,002267.4433,05,2024,14,"    "," "
005427,003464.0772,05,2024,04,"    "," "
005428,003452.6575,05,2024,30,1318,1
005428,002902.6307,05,2024,29,"    ",3
005428,002267.4433,05,2024,03,"    "," "
005429,003281.0297,05,2024,44,1318,1
005429,003603.7666,05,2024,37,1318,1
005429,002267.4433,05,2024,12,"    "," "
005429,002267.4433,05,2024,08,"    "," "
005429,003464.0772,05,2024,05,"    "," "
005430,004451.6836,05,2024,65,"    ",3
005431,004731.5047,05,2024,47,1318,1
005431,003603.7666,05,2024,43,1318,1
005431,002267.4433,05,2024,12,"    "," "
005431,002267.4433,05,2024,05,"    "," "
005432,003281.0297,05,2024,37,1318,1
005432,004363.4045,05,2024,50,1318,1
005432,002267.4433,05,2024,09,"    "," "
005432,002267.4433,05,2024,08,"    "," "
005433,003832.1984,05,2024,67,1321,1
005434,004816.4627,05,2024,53,1321,1
005434,004441.7529,05,2024,54,"    ",3
005434,003695.7999,05,2024,16,"    ",2
005434,002308.1571,05,2024,14,"    "," "
005434,003526.2775,05,2024,11,"    "," "
005434,002308.1571,05,2024,05,"    "," "
005434,002308.1571,05,2024,04,"    "," "
005435,003514.6528,05,2024,28,1321,1
005435,004187.4715,05,2024,23,"    ",3
005435,003526.2775,05,2024,06,"    "," "
005435,002308.1571,05,2024,05,"    "," "
005436,004824.6613,05,2024,63,1321,1
005436,002954.7498,05,2024,31,1318,1
005436,002954.7498,05,2024,28,1321,1
005437,003514.6528,05,2024,29,1321,1
005437,002954.7498,05,2024,28,1321,1
005437,003526.2775,05,2024,05,"    "," "
005437,002308.1571,05,2024,04,"    "," "
005438,003339.9432,05,2024,38,1321,1
005438,003668.4751,05,2024,35,"    ",3
005438,004187.4715,05,2024,17,"    ",3
005438,002308.1571,05,2024,05,"    "," "
005438,002308.1571,05,2024,01,"    "," "
005439,003695.7999,05,2024,23,"    ",3
005440,004491.1133,05,2024,62,1321,1
005440,004824.6613,05,2024,61,"    ",3
005440,002954.7498,05,2024,29,1321,1
005441,004491.1133,05,2024,59,1321,1
005441,003668.4751,05,2024,40,1321,1
005441,002308.1571,05,2024,12,"    "," "
005441,004187.4715,05,2024,22,"    ",3
005442,004441.7529,05,2024,53,1321,1
005442,003339.9432,05,2024,42,1321,1
005443,004816.4627,05,2024,50,1321,1
005443,003668.4751,05,2024,43,"    ",3
005443,002308.1571,05,2024,11,"    "," "
005443,003526.2775,05,2024,04,"    "," "
005444,003695.7999,05,2024,20,"    ",3
005445,003514.6528,05,2024,29,1321,1
005445,002954.7498,05,2024,26,"    ",3
005445,003526.2775,05,2024,09,"    "," "
005445,002308.1571,05,2024,05,"    "," "
005446,003514.6528,05,2024,34,1321,1
005446,002954.7498,05,2024,33,"    ",3
005447,003514.6528,05,2024,28,1321,1
005447,002954.7498,05,2024,28,1321,1
005447,003526.2775,05,2024,00,"    "," "
005447,003514.6528,05,2024,25,"    ",3
005448,004824.6613,05,2024,64,"    ",3
005448,003514.6528,05,2024,33,"    ",2
005448,003514.6528,05,2024,31,1321,1
005448,003339.9432,05,2024,39,1321,1
005448,003526.2775,05,2024,01,"    "," "
005448,003668.4751,05,2024,37,"    "," "
005449,003339.9432,05,2024,41,1321,1
005449,002954.7498,05,2024,34,1321,1
005449,002308.1571,05,2024,10,"    "," "
005449,002308.1571,05,2024,06,"    "," "
005449,002308.1571,05,2024,04,"    "," "
005449,003526.2775,05,2024,02,"    "," "
005449,002308.1571,05,2024,13,"    "," "
005450,004531.6172,05,2024,91,"    ",3
005451,004816.4627,05,2024,50,1321,1
005451,004441.7529,05,2024,50,"    ",3
005451,003695.7999,05,2024,24,1321,1
005451,003526.2775,05,2024,10,"    "," "
005451,002308.1571,05,2024,03,"    "," "
005451,002308.1571,05,2024,12,"    "," "
005451,003339.9432,05,2024,44,1321,1
005452,003339.9432,05,2024,36,1321,1
005452,003668.4751,05,2024,35,"    ",3
005452,002308.1571,05,2024,06,"    "," "
005452,002308.1571,05,2024,04,"    "," "
005452,003526.2775,05,2024,03,"    "," "
005452,003526.2775,05,2024,00,"    "," "
005453,004441.7529,05,2024,50,1321,1
005453,004816.4627,05,2024,50,1321,1
005453,003514.6528,05,2024,25,1321,1
005453,004187.4715,05,2024,24,1321,1
005453,002308.1571,05,2024,01,"    "," "
005453,003514.6528,05,2024,26,1321,1
005453,004187.4715,05,2024,22,1321,1
005454,000334.2319,05,2024,48,1801,1
005454,000436.7214,05,2024,48,"    ",3
005454,000622.0845,05,2024,15,"    ",3
005454,000439.7690,05,2024,75,"    ",3
005455,000334.2319,05,2024,51,1801,1
005456,000261.3089,05,2024,59,1801,1
005457,000334.2319,05,2024,51,1801,1
005457,000436.7214,05,2024,52,1801,1
005458,000261.3089,05,2024,60,1801,1
005458,000243.7440,05,2024,56,1801,1
005458,000605.8354,05,2024,30,"    "," "
005459,000436.7214,05,2024,45,1801,1
005459,000609.4084,05,2024,15,"    ",3
005459,000752.1123,05,2024,13,"    "," "
005459,000508.9895,05,2024,90,"    ",3
005460,000334.2319,05,2024,52,1801,1
005460,000436.7214,05,2024,51,1804,1
005460,000631.7115,05,2024,26,1801,1
005460,000622.0845,05,2024,21,"    ",3
005461,000243.7440,05,2024,57,1801,1
005461,000609.4084,05,2024,24,1801,1
005462,000334.2319,05,2024,53,1801,1
005462,000605.8354,05,2024,29,1804,1
005462,000631.7115,05,2024,29,"    ",3
005462,000500.5719,05,2024,04,"    "," "
005462,000752.1123,05,2024,01,"    "," "
005463,000261.3089,05,2024,61,1801,1
005463,000243.7440,05,2024,59,"    ",3
005463,000605.8354,05,2024,34,1801,1
005464,000436.7214,05,2024,52,"    ",3
005464,000622.0845,05,2024,22,"    ",3
005464,000609.4084,05,2024,15,"    ",3
005464,000500.5719,05,2024,13,"    "," "
005464,000752.1123,05,2024,10,"    "," "
005465,000261.3089,05,2024,62,1801,1
005465,000439.7690,05,2024,78,"    ",3
005466,000334.2319,05,2024,53,1801,1
005466,000808.5713,05,2024,43,"    ",3
005466,000622.0845,05,2024,16,"    ",3
005466,000752.1123,05,2024,14,"    "," "
005466,000500.5719,05,2024,06,"    "," "
005467,000644.5658,05,2024,24,1804,1
005467,000270.7522,05,2024,58,"    ",3
005467,000518.6618,05,2024,11,"    "," "
005467,000518.6618,05,2024,12,"    "," "
005468,000608.6910,05,2024,41,1804,1
005468,000837.7919,05,2024,38,1804,1
005468,000518.6618,05,2024,12,"    "," "
005468,000518.6618,05,2024,10,"    "," "
005468,000518.6618,05,2024,08,"    "," "
005468,000779.2926,05,2024,01,"    "," "
005469,000455.6617,05,2024,83,"    ",3
005469,000837.7919,05,2024,42,1804,1
005469,000608.6910,05,2024,43,1804,1
005470,000527.3837,05,2024,66,"    ",3
005470,000252.5526,05,2024,58,"    ",3
005470,000627.7295,05,2024,31,1804,1
005470,000654.5407,05,2024,33,1804,1
005470,000779.2926,05,2024,08,"    "," "
005470,000644.5658,05,2024,15,"    ",3
005471,000270.7522,05,2024,56,1804,1
005471,000252.5526,05,2024,57,"    ",3
005472,000527.3837,05,2024,75,"    ",3
005472,000455.6617,05,2024,74,"    ",3
005472,000654.5407,05,2024,33,1804,1
005472,000608.6910,05,2024,36,1804,1
005472,000779.2926,05,2024,14,"    "," "
005472,000518.6618,05,2024,09,"    "," "
005472,000779.2926,05,2024,01,"    "," "
005473,000270.7522,05,2024,63,"    ",3
005473,000252.5526,05,2024,60,1804,1
005473,000627.7295,05,2024,29,"    ",3
005473,000627.7295,05,2024,28,"    ",3
005474,000346.3106,05,2024,46,1804,1
005475,000346.3106,05,2024,48,1804,1
005475,000644.5658,05,2024,16,"    ",3
005475,000518.6618,05,2024,14,"    "," "
005476,000452.5039,05,2024,48,1804,1
005476,000270.7522,05,2024,55,1804,1
005476,000644.5658,05,2024,22,"    ",3
005476,000631.4316,05,2024,16,"    ",3
005476,000779.2926,05,2024,14,"    "," "
005476,000654.5407,05,2024,25,1804,1
005476,000627.7295,05,2024,25,1804,1
005476,000518.6618,05,2024,02,"    "," "
005477,000252.5526,05,2024,63,1804,1
005478,000346.3106,05,2024,46,1804,1
005478,000452.5039,05,2024,45,1804,1
005478,000644.5658,05,2024,18,1804,1
005478,000779.2926,05,2024,13,"    "," "
005479,000270.7522,05,2024,60,1804,1
005479,000252.5526,05,2024,56,1804,1
005479,000631.4316,05,2024,23,"    ",2
005479,000518.6618,05,2024,05,"    "," "
005479,000779.2926,05,2024,04,"    "," "
005480,000837.7919,05,2024,39,"    ",3
005480,000608.6910,05,2024,39,1804,1
005480,000644.5658,05,2024,17,"    ",3
005480,000644.5658,05,2024,16,"    ",3
005480,000779.2926,05,2024,14,"    "," "
005480,000779.2926,05,2024,13,"    "," "
005481,000654.5407,05,2024,34,"    ",3
005481,000608.6910,05,2024,38,1804,1
005481,000518.6618,05,2024,11,"    "," "
005481,000518.6618,05,2024,08,"    "," "
005481,000518.6618,05,2024,04,"    "," "
005482,000270.7522,05,2024,59,1804,1
005482,000252.5526,05,2024,60,1804,1
005482,000627.7295,05,2024,32,"    ",2
005482,000654.5407,05,2024,26,1804,1
005483,000627.7295,05,2024,29,1804,1
005483,000654.5407,05,2024,28,"    ",3
005483,000518.6618,05,2024,09,"    "," "
005483,000518.6618,05,2024,04,"    "," "
005483,000779.2926,05,2024,03,"    "," "
005484,000608.6910,05,2024,35,1804,1
005484,000346.3106,05,2024,52,1804,1
005485,000455.6617,05,2024,81,1804,1
005486,000346.3106,05,2024,49,1804,1
005486,000452.5039,05,2024,52,"    ",3
005486,000455.6617,05,2024,88,"    ",3
005487,000654.5407,05,2024,31,"    ",3
005487,000527.3837,05,2024,65,"    ",3
005487,000518.6618,05,2024,05,"    "," "
005488,000527.3837,05,2024,69,1804,1
005489,000347.0276,05,2024,50,1804,1
005489,000253.0754,05,2024,59,1804,1
005489,000780.9061,05,2024,09,"    "," "
005490,000453.4407,05,2024,53,1804,1
005491,000271.3128,05,2024,55,1804,1
005492,000253.0754,05,2024,58,"    ",3
005492,000271.3128,05,2024,61,1804,1
005492,000632.7389,05,2024,23,"    ",3
005492,000629.0292,05,2024,29,1804,1
005493,000253.0754,05,2024,57,1804,1
005494,000271.3128,05,2024,56,1804,1
005494,000253.0754,05,2024,55,1804,1
005494,000632.7389,05,2024,20,"    ",3
005494,000519.7357,05,2024,13,"    "," "
005494,000632.7389,05,2024,24,"    ",3
005494,000780.9061,05,2024,05,"    "," "
005494,000519.7357,05,2024,02,"    "," "
005494,000519.7357,05,2024,00,"    "," "
005495,000528.4756,05,2024,65,"    ",3
005495,000456.6051,05,2024,80,"    ",3
005496,000253.0754,05,2024,62,1804,1
005496,000519.7357,05,2024,13,"    "," "
005497,000453.4407,05,2024,54,1804,1
005497,000347.0276,05,2024,48,1804,1
005497,000655.8959,05,2024,26,1804,1
005497,000519.7357,05,2024,08,"    "," "
005498,000456.6051,05,2024,69,"    ",3
005498,000629.0292,05,2024,27,1803,1
005498,000645.9003,05,2024,23,1804,1
005498,000632.7389,05,2024,23,"    ",3
005498,000632.7389,05,2024,16,"    ",3
005498,000519.7357,05,2024,02,"    "," "
005499,000456.6051,05,2024,73,1804,1
005499,000629.0292,05,2024,25,1804,1
005500,000609.9513,05,2024,40,1804,1
005500,000839.5265,05,2024,44,"    ",3
005500,000519.7357,05,2024,13,"    "," "
005500,000519.7357,05,2024,09,"    "," "
005500,000519.7357,05,2024,06,"    "," "
005501,000609.9513,05,2024,38,1804,1
005502,000271.3128,05,2024,62,1804,1
005502,000253.0754,05,2024,57,1804,1
005502,000629.0292,05,2024,27,1804,1
005502,000655.8959,05,2024,31,1804,1
005502,000780.9061,05,2024,13,"    "," "
005502,000632.7389,05,2024,17,"    ",3
005502,000645.9003,05,2024,15,"    ",3
005502,000780.9061,05,2024,10,"    "," "
005503,000609.9513,05,2024,40,1804,1
005503,000839.5265,05,2024,40,"    ",3
005503,000632.7389,05,2024,20,"    ",3
005503,000645.9003,05,2024,18,"    ",3
005503,000632.7389,05,2024,16,"    ",3
005503,000519.7357,05,2024,14,"    "," "
005504,001625.4782,05,2024,47,3502,1
005504,001710.5605,05,2024,27,3502,1
005504,001710.5605,05,2024,25,3502,1
005504,001605.9341,05,2024,21,3502,1
005504,001605.9341,05,2024,18,"    ",3
005505,001710.5605,05,2024,34,3502,1
005505,001595.3787,05,2024,02,"    "," "
005506,001625.4782,05,2024,51,3502,1
005506,001710.5605,05,2024,27,3502,1
005506,002673.6401,05,2024,25,3502,1
005506,001475.7608,05,2024,22,"    ",2
005506,001605.9341,05,2024,22,3502,1
005507,002673.6401,05,2024,30,3502,1
005507,001710.5605,05,2024,30,3502,1
005507,001758.2655,05,2024,10,"    "," "
005507,001595.3787,05,2024,05,"    "," "
005508,001354.7921,05,2024,48,3502,1
005508,001625.4782,05,2024,48,3502,1
005508,001475.7608,05,2024,21,"    ",3
005508,001475.7608,05,2024,16,"    ",3
005508,001475.7608,05,2024,15,"    ",3
005508,001758.2655,05,2024,11,"    "," "
005508,001758.2655,05,2024,08,"    "," "
005508,001758.2655,05,2024,06,"    "," "
005509,002349.3401,05,2024,81,"    ",3
005509,001595.3787,05,2024,12,"    "," "
005509,001286.5011,05,2024,40,"    "," "
005510,001625.4782,05,2024,47,3502,1
005510,001475.7608,05,2024,23,"    ",3
005510,001605.9341,05,2024,19,"    ",3
005510,001605.9341,05,2024,17,"    ",3
005511,001418.7217,05,2024,35,3502,1
005511,001286.5011,05,2024,36,3502,1
005511,001758.2655,05,2024,03,"    "," "
005511,001758.2655,05,2024,01,"    "," "
005512,002133.9723,05,2024,75,"    ",3
005512,001286.5011,05,2024,38,3502,1
005513,001781.1781,05,2024,63,3502,1
005513,001582.7500,05,2024,62,"    ",3
005513,002673.6401,05,2024,30,3502,1
005513,001710.5605,05,2024,28,3502,1
005513,002673.6401,05,2024,26,3502,1
005513,001605.9341,05,2024,23,"    ",2
005513,001605.9341,05,2024,21,"    ",3
005513,001605.9341,05,2024,19,"    ",3
005514,001354.7921,05,2024,49,3504,1
005514,001625.4782,05,2024,46,3502,1
005514,001475.7608,05,2024,20,"    ",3
005514,001595.3787,05,2024,10,"    "," "
005514,001595.3787,05,2024,08,"    "," "
005515,001418.7217,05,2024,35,3617,1
005515,001710.5605,05,2024,32,3516,1
005515,001758.2655,05,2024,13,"    "," "
005515,001758.2655,05,2024,12,"    "," "
005516,001582.7500,05,2024,64,"    ",3
005516,002673.6401,05,2024,34,"    ",3
005516,001710.5605,05,2024,30,3617,1
005516,001710.5605,05,2024,27,"    ",3
005516,001605.9341,05,2024,24,"    ",3
005517,001625.4782,05,2024,50,"    ",3
005517,001758.2655,05,2024,11,"    "," "
005517,001758.2655,05,2024,08,"    "," "
005518,001418.7217,05,2024,41,3502,1
005518,001286.5011,05,2024,36,3502,1
005518,001475.7608,05,2024,16,3502,1
005518,001475.7608,05,2024,15,3502,1
005518,001595.3787,05,2024,12,"    "," "
005519,001781.1781,05,2024,59,3502,1
005519,001582.7500,05,2024,58,3502,1
005519,001475.7608,05,2024,22,3502,1
005519,001605.9341,05,2024,19,"    ",3
005519,001475.7608,05,2024,15,"    ",3
005520,001418.7217,05,2024,40,3502,1
005520,001286.5011,05,2024,41,"    ",3
005520,001595.3787,05,2024,13,"    "," "
005520,001595.3787,05,2024,08,"    "," "
005520,001758.2655,05,2024,07,"    "," "
005520,001758.2655,05,2024,05,"    "," "
005520,001595.3787,05,2024,03,"    "," "
005521,002673.6401,05,2024,25,3502,1
005521,001710.5605,05,2024,25,"    ",3
005521,001595.3787,05,2024,01,"    "," "
005522,001354.7921,05,2024,51,3502,1
005522,001286.5011,05,2024,39,3502,1
005523,001268.6825,05,2024,41,"    ",3
005523,001399.0718,05,2024,38,"    "," "
005524,001756.5081,05,2024,57,3503,1
005524,001560.8283,05,2024,55,"    ",3
005524,001686.8686,05,2024,25,"    ",2
005524,001583.6913,05,2024,15,"    ",3
005524,001733.9128,05,2024,12,"    "," "
005524,001733.9128,05,2024,10,"    "," "
005525,001602.9647,05,2024,51,3503,1
005525,001583.6913,05,2024,24,"    ",3
005526,002636.6091,05,2024,32,3503,1
005526,001686.8686,05,2024,28,3503,1
005526,001733.9128,05,2024,09,"    "," "
005526,001733.9128,05,2024,03,"    "," "
005527,002636.6091,05,2024,30,3503,1
005528,001336.0277,05,2024,46,3503,1
005528,001602.9647,05,2024,52,3503,1
005528,001573.2821,05,2024,14,"    "," "
005528,001686.8686,05,2024,28,"    ",3
005528,001583.6913,05,2024,22,"    ",2
005528,001455.3209,05,2024,19,"    ",2
005529,001336.0277,05,2024,54,3503,1
005529,001602.9647,05,2024,53,3503,1
005529,001583.6913,05,2024,23,3503,1
005530,002636.6091,05,2024,33,3503,1
005530,001686.8686,05,2024,31,3508,1
005531,002636.6091,05,2024,32,3503,1
005531,001686.8686,05,2024,34,3503,1
005531,001573.2821,05,2024,14,"    "," "
005532,002316.8008,05,2024,80,"    ",3
005532,001455.3209,05,2024,18,"    ",3
005532,001583.6913,05,2024,18,"    ",3
005533,001756.5081,05,2024,64,3503,1
005533,001560.8283,05,2024,63,3503,1
005533,001268.6825,05,2024,39,"    "," "
005533,001583.6913,05,2024,15,"    ",3
005533,001573.2821,05,2024,10,"    "," "
005533,001573.2821,05,2024,07,"    "," "
005534,001268.6825,05,2024,44,3503,1
005534,001336.0277,05,2024,51,"    "," "
005534,001455.3209,05,2024,20,"    ",3
005534,001573.2821,05,2024,14,"    "," "
005535,001756.5081,05,2024,59,3503,1
005535,001560.8283,05,2024,57,"    ",3
005535,001268.6825,05,2024,36,3503,1
005536,002104.4159,05,2024,83,"    ",3
005536,001686.8686,05,2024,29,3504,1
005536,001583.6913,05,2024,23,"    ",3
005536,001583.6913,05,2024,20,"    ",3
005536,001573.2821,05,2024,13,"    "," "
005537,002316.8008,05,2024,79,"    ",3
005537,001268.6825,05,2024,39,"    "," "
005537,001573.2821,05,2024,01,"    "," "
005538,001399.0718,05,2024,42,3503,1
005538,001268.6825,05,2024,42,3503,1
005538,001455.3209,05,2024,16,"    ",3
005539,001756.5081,05,2024,64,3503,1
005539,001560.8283,05,2024,63,3503,1
005539,001686.8686,05,2024,31,3503,1
005539,001268.6825,05,2024,36,3503,1
005539,001573.2821,05,2024,14,"    "," "
005540,002636.6091,05,2024,30,3522,1
005540,001686.8686,05,2024,30,3503,1
005540,001733.9128,05,2024,05,"    "," "
005541,001602.9647,05,2024,45,"    ",3
005541,001336.0277,05,2024,48,"    "," "
005541,001583.6913,05,2024,24,4210,1
005541,001583.6913,05,2024,21,"    ",3
005542,001399.0718,05,2024,40,3503,1
005542,001268.6825,05,2024,39,3503,1
005542,001573.2821,05,2024,13,"    "," "
005542,001573.2821,05,2024,01,"    "," "
005542,002104.4159,05,2024,82,"    ",3
005543,001560.8283,05,2024,62,"    ",3
005543,002636.6091,05,2024,34,3504,1
005543,001399.0718,05,2024,41,3503,1
005543,001455.3209,05,2024,17,"    ",3
005543,001733.9128,05,2024,05,"    "," "
005544,002104.4159,05,2024,67,3522,1
005544,002316.8008,05,2024,66,"    ",3
005544,001399.0718,05,2024,40,3503,1
005544,002636.6091,05,2024,33,"    ",3
005544,001399.0718,05,2024,42,3503,1
005544,001455.3209,05,2024,16,"    ",3
005544,001686.8686,05,2024,29,3503,1
005544,001573.2821,05,2024,02,"    "," "
005545,002636.6091,05,2024,34,3522,1
005545,001686.8686,05,2024,33,"    ",3
005545,001573.2821,05,2024,08,"    "," "
005545,001733.9128,05,2024,01,"    "," "
005546,001411.9335,05,2024,38,3505,1
005546,001702.3760,05,2024,33,"    ",3
005546,001587.7453,05,2024,11,"    "," "
005546,001587.7453,05,2024,08,"    "," "
005546,001587.7453,05,2024,07,"    "," "
005546,001587.7453,05,2024,02,"    "," "
005547,001348.3098,05,2024,50,3505,1
005547,001280.3455,05,2024,41,3505,1
005547,001587.7453,05,2024,02,"    "," "
005548,001348.3098,05,2024,46,3505,1
005548,001617.7008,05,2024,49,3505,1
005548,001468.6997,05,2024,20,"    ",3
005548,001749.8527,05,2024,13,"    "," "
005548,001749.8527,05,2024,10,"    "," "
005548,001749.8527,05,2024,04,"    "," "
005549,001348.3098,05,2024,49,3505,1
005549,001617.7008,05,2024,48,3505,1
005549,001598.2502,05,2024,18,"    ",3
005550,001575.1770,05,2024,63,"    ",3
005550,001280.3455,05,2024,41,"    ",3
005550,001468.6997,05,2024,20,"    ",3
005550,001749.8527,05,2024,03,"    "," "
005551,001411.9335,05,2024,35,3506,1
005551,001702.3760,05,2024,27,"    ",3
005551,001749.8527,05,2024,05,"    "," "
005552,001772.6557,05,2024,64,3505,1
005552,001468.6997,05,2024,18,"    ",3
005552,001587.7453,05,2024,10,"    "," "
005553,001411.9335,05,2024,38,3505,1
005553,001702.3760,05,2024,32,"    ",3
005553,001587.7453,05,2024,04,"    "," "
005553,001587.7453,05,2024,02,"    "," "
005553,001587.7453,05,2024,12,"    "," "
005553,001587.7453,05,2024,06,"    "," "
005554,001772.6557,05,2024,55,3505,1
005554,001617.7008,05,2024,52,3505,1
