Area_slug,Area_display,Region,Year,Consumption_Const2018,GRDP_Const2018,PTI,Households,Price,UnitsPer1k,Flood_Index_0to1,Landslide_Index_0to1,StormSurge_Index_0to1,Fault_Proximity_Index,GRDP_MAPE_backtest,EmploymentRate_2024_2025_avg,Flood_Level,Flood_Level_Num,Flood_Why,Landslide_Level,Landslide_Level_Num,Landslide_Why,StormSurge_Level,StormSurge_Level_Num,StormSurge_Why,Nearest_Fault_Name,Fault_Distance_km,Hazard_Tooltip_Short
olongapo,Olongapo,Region III (Central Luzon),2028,152642.61163246777,2605076908.801392,11.079484809571657,81905.43338630346,4139038.837234794,76835.288158039,0.6,0.2,1.0,0.028735632183908,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,High,3.0,High (NOAH): severe surge; deep/energetic flow (depth or depthxvelocity threshold).,,34.8,Flood: Medium | Surge: High | Landslide: Low | Fault: nearest fault ~34.8 km
olongapo,Olongapo,Region III (Central Luzon),2029,153001.1111538983,2678619085.6883545,10.8636055538014,83852.95980116597,4201981.197096017,78256.26466942231,0.6,0.2,1.0,0.028735632183908,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,High,3.0,High (NOAH): severe surge; deep/energetic flow (depth or depthxvelocity threshold).,,34.8,Flood: Medium | Surge: High | Landslide: Low | Fault: nearest fault ~34.8 km
pampanga,Pampanga,Region III (Central Luzon),2024,151216.99395108753,2310908201.2535706,9.924047001042828,643912.2646849422,3880100.548240364,604410.1039567717,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
pampanga,Pampanga,Region III (Central Luzon),2025,151572.14523803064,2384450378.140533,9.747846670568643,659234.9796271782,3945982.691454042,615596.6566171333,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
pampanga,Pampanga,Region III (Central Luzon),2026,151928.13064046146,2457992555.0274963,9.570176327566143,674919.2626806642,4011074.343180965,626988.0332469153,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
pampanga,Pampanga,Region III (Central Luzon),2027,152284.95211739992,2531534731.9144287,9.39149541015944,690973.5730842171,4075414.379218891,638587.9431145794,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
pampanga,Pampanga,Region III (Central Luzon),2028,152642.61163246777,2605076908.801392,9.212219181567882,707406.5662764076,4139038.837234794,650400.1619113827,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
pampanga,Pampanga,Region III (Central Luzon),2029,153001.1111538983,2678619085.6883545,9.032722837189912,724227.0984060974,4201981.197096017,662428.5329272501,0.4,0.2,0.6,0.032288963045359,2.9861527451762746,96.10449363872593,Medium,2.0,Medium (computed): flood index ~ 0.4,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
paranaque,Parañaque,NCR,2024,236601.1090121588,380720786.2901936,40.372447414008334,193536.1558885037,23859242.76031225,178944.793230783,0.2,0.2,0.6,0.8333333333333334,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Medium,2.0,Medium (NOAH): significant surge; hazardous in exposed areas.,,1.2,Flood: Low | Surge: Medium | Landslide: Low | Fault: nearest fault ~1.2 km
paranaque,Parañaque,NCR,2025,238598.1624837792,387742364.9473362,39.30417090222659,194271.2577826863,24179657.69926553,179473.43323891604,0.2,0.2,0.6,0.8333333333333334,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Medium,2.0,Medium (NOAH): significant surge; hazardous in exposed areas.,,1.2,Flood: Low | Surge: Medium | Landslide: Low | Fault: nearest fault ~1.2 km
paranaque,Parañaque,NCR,2026,240612.07226932416,394763943.6044789,38.25788703252019,195009.1517897551,24500357.406838182,180003.63495920142,0.2,0.2,0.6,0.8333333333333334,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Medium,2.0,Medium (NOAH): significant surge; hazardous in exposed areas.,,1.2,Flood: Low | Surge: Medium | Landslide: Low | Fault: nearest fault ~1.2 km
paranaque,Parañaque,NCR,2027,242642.9806460661,401785522.2616234,37.233564242063046,195749.8485148992,24821383.32384282,180535.40300526065,0.2,0.2,0.6,0.8333333333333334,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Medium,2.0,Medium (NOAH): significant surge; hazardous in exposed areas.,,1.2,Flood: Low | Surge: Medium | Landslide: Low | Fault: nearest fault ~1.2 km
paranaque,Parañaque,NCR,2028,244691.0310921803,408807100.918766,36.231132920342255,196493.3586035884,25142775.32681592,181068.7420043446,0.2,0.2,0.6,0.8333333333333334,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Medium,2.0,Medium (NOAH): significant surge; hazardous in exposed areas.,,1.2,Flood: Low | Surge: Medium | Landslide: Low | Fault: nearest fault ~1.2 km
paranaque,Parañaque,NCR,2029,246756.3682968842,415828679.5759087,35.25048911824026,197239.69274172743,25464571.82696697,181603.6565973742,0.2,0.2,0.6,0.8333333333333334,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Medium,2.0,Medium (NOAH): significant surge; hazardous in exposed areas.,,1.2,Flood: Low | Surge: Medium | Landslide: Low | Fault: nearest fault ~1.2 km
pasay city,Pasay City,NCR,2024,236601.1090121588,380720786.2901936,55.75856023600317,135557.94244135442,23859242.76031225,120340.0956059084,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (computed): flood index ~ 0.2,Low,1.0,Low (computed): landslide index ~ 0.2,Low,1.0,Low (computed): storm surge index ~ 0.2,,,Flood: Low | Surge: Low | Landslide: Low
pasay city,Pasay City,NCR,2025,238598.1624837792,387742364.9473362,54.28315896493179,136072.8276306497,24179657.69926553,120695.60519057565,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (computed): flood index ~ 0.2,Low,1.0,Low (computed): landslide index ~ 0.2,Low,1.0,Low (computed): storm surge index ~ 0.2,,,Flood: Low | Surge: Low | Landslide: Low
pasay city,Pasay City,NCR,2026,240612.07226932416,394763943.6044789,52.83813182613267,136589.66849110206,24500357.406838182,121052.16502424049,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (computed): flood index ~ 0.2,Low,1.0,Low (computed): landslide index ~ 0.2,Low,1.0,Low (computed): storm surge index ~ 0.2,,,Flood: Low | Surge: Low | Landslide: Low
pasay city,Pasay City,NCR,2027,242642.9806460661,401785522.2616234,51.42343522805132,137108.47245087186,24821383.32384282,121409.77820955626,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (computed): flood index ~ 0.2,Low,1.0,Low (computed): landslide index ~ 0.2,Low,1.0,Low (computed): storm surge index ~ 0.2,,,Flood: Low | Surge: Low | Landslide: Low
pasay city,Pasay City,NCR,2028,244691.0310921803,408807100.918766,50.03897303130992,137629.24696633327,25142775.32681592,121768.44785834198,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (computed): flood index ~ 0.2,Low,1.0,Low (computed): landslide index ~ 0.2,Low,1.0,Low (computed): storm surge index ~ 0.2,,,Flood: Low | Surge: Low | Landslide: Low
pasay city,Pasay City,NCR,2029,246756.3682968842,415828679.5759087,48.68460167133647,138151.9995221821,25464571.82696697,122128.17709160982,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (computed): flood index ~ 0.2,Low,1.0,Low (computed): landslide index ~ 0.2,Low,1.0,Low (computed): storm surge index ~ 0.2,,,Flood: Low | Surge: Low | Landslide: Low
pasig,Pasig,NCR,2024,236601.1090121588,380720786.2901936,41.25780654004041,226121.086555972,23859242.76031225,206278.134920358,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
pasig,Pasig,NCR,2025,238598.1624837792,387742364.9473362,40.16610295312662,226979.9547001635,24179657.69926553,206887.5232850774,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
pasig,Pasig,NCR,2026,240612.07226932416,394763943.6044789,39.09687430221919,227842.0850544404,24500357.406838182,207498.7119093308,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
pasig,Pasig,NCR,2027,242642.9806460661,401785522.2616234,38.05008833232598,228707.4900095461,24821383.32384282,208111.70611145813,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
pasig,Pasig,NCR,2028,244691.0310921803,408807100.918766,37.02567390639047,229576.182003287,25142775.32681592,208726.51122551048,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
pasig,Pasig,NCR,2029,246756.3682968842,415828679.5759087,36.023524795713186,230448.173520712,25464571.82696697,209343.1326012972,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
pateros,Pateros,NCR,2024,236601.1090121588,380720786.2901936,56.24491081961207,16821.93461036419,23859242.76031225,14786.425694210791,0.6,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.487,Flood: Medium | Surge: Low | Landslide: Low | Fault: nearest fault ~0.5 km
pateros,Pateros,NCR,2025,238598.1624837792,387742364.9473362,54.756640452455606,16885.828800775922,24179657.69926553,14830.107860414786,0.6,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.487,Flood: Medium | Surge: Low | Landslide: Low | Fault: nearest fault ~0.5 km
pateros,Pateros,NCR,2026,240612.07226932416,394763943.6044789,53.29900915405639,16949.96567834955,24500357.406838182,14873.919072791508,0.6,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.487,Flood: Medium | Surge: Low | Landslide: Low | Fault: nearest fault ~0.5 km
pateros,Pateros,NCR,2027,242642.9806460661,401785522.2616234,51.871972952635325,17014.346164875606,24821383.32384282,14917.85971257011,0.6,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.487,Flood: Medium | Surge: Low | Landslide: Low | Fault: nearest fault ~0.5 km
pateros,Pateros,NCR,2028,244691.0310921803,408807100.918766,50.47543487024481,17078.97118564579,25142775.32681592,14961.930162105957,0.6,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.487,Flood: Medium | Surge: Low | Landslide: Low | Fault: nearest fault ~0.5 km
pateros,Pateros,NCR,2029,246756.3682968842,415828679.5759087,49.10925009007976,17143.841669466347,25464571.82696697,15006.130804883982,0.6,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Medium,2.0,Medium (NOAH): moderate flooding; ~0.5-1.5 m depth and/or notable flow.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.487,Flood: Medium | Surge: Low | Landslide: Low | Fault: nearest fault ~0.5 km
quezon,Quezon,Region IV-A (Calabarzon),2024,148183.62986866213,3058452095.8840027,21.84655556576308,548106.299305096,14317432.620023375,523932.294148295,0.6,0.2,0.6,1.0,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,0.0,Flood: Medium | Surge: Medium | Landslide: Low | Fault: nearest fault ~0.0 km
quezon,Quezon,Region IV-A (Calabarzon),2025,149524.30669294007,3150440804.141388,21.53515354954673,561752.550410284,14596735.979606183,534077.9298478555,0.6,0.2,0.6,1.0,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,0.0,Flood: Medium | Surge: Medium | Landslide: Low | Fault: nearest fault ~0.0 km
quezon,Quezon,Region IV-A (Calabarzon),2026,150877.11315899252,3242429512.398773,21.219115289308714,575737.9056896123,14875142.912948811,544419.5507333832,0.6,0.2,0.6,1.0,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,0.0,Flood: Medium | Surge: Medium | Landslide: Low | Fault: nearest fault ~0.0 km
quezon,Quezon,Region IV-A (Calabarzon),2027,152242.15900856137,3334418220.656189,20.89927579067035,590070.7756346886,15152758.251427278,554960.9334188304,0.6,0.2,0.6,1.0,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,0.0,Flood: Medium | Surge: Medium | Landslide: Low | Fault: nearest fault ~0.0 km
quezon,Quezon,Region IV-A (Calabarzon),2028,153619.5549762652,3426406928.913574,20.576399543422045,604759.7789345363,15429679.790195497,565705.9271141589,0.6,0.2,0.6,1.0,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,0.0,Flood: Medium | Surge: Medium | Landslide: Low | Fault: nearest fault ~0.0 km
quezon,Quezon,Region IV-A (Calabarzon),2029,155009.41279858412,3518395637.1709595,20.2511865960016,619813.74761949,15705998.963532962,576658.4550173705,0.6,0.2,0.6,1.0,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,0.0,Flood: Medium | Surge: Medium | Landslide: Low | Fault: nearest fault ~0.0 km
quezon city,Quezon City,NCR,2024,236601.1090121588,380720786.2901936,34.561132127308575,784617.1753445307,15822573.336660134,731124.4275824577,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,,Flood: Low | Surge: Low | Landslide: Low
quezon city,Quezon City,NCR,2025,238598.1624837792,387742364.9473362,33.646626120437695,787597.3604637197,16035060.753829254,733284.3206777823,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,,Flood: Low | Surge: Low | Landslide: Low
quezon city,Quezon City,NCR,2026,240612.07226932416,394763943.6044789,32.750947077431555,790588.8651201598,16247737.01908585,735450.5945449796,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,,Flood: Low | Surge: Low | Landslide: Low
quezon city,Quezon City,NCR,2027,242642.9806460661,401785522.2616234,31.8740679786995,793591.7323084711,16460629.61445454,737623.268034173,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,,Flood: Low | Surge: Low | Landslide: Low
quezon city,Quezon City,NCR,2028,244691.0310921803,408807100.918766,31.01592923364728,796606.0051865765,16673764.984589458,739802.3600511714,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,,Flood: Low | Surge: Low | Landslide: Low
quezon city,Quezon City,NCR,2029,246756.3682968842,415828679.5759087,30.17644185586413,799631.7270763263,16887168.60239371,741987.8895576372,0.2,0.2,0.2,0.4347826086956522,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,,Flood: Low | Surge: Low | Landslide: Low
rizal,Rizal,Region IV-A (Calabarzon),2024,148183.62986866213,3058452095.8840027,32.3053767065965,888842.2800510146,14317432.620023375,844516.5438551427,0.6,0.2,0.6,0.0991654393716249,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
rizal,Rizal,Region IV-A (Calabarzon),2025,149524.30669294007,3150440804.141388,31.844894073039928,910971.8650637429,14596735.979606183,860870.101923432,0.6,0.2,0.6,0.0991654393716249,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
rizal,Rizal,Region IV-A (Calabarzon),2026,150877.11315899252,3242429512.398773,31.37755563975908,933651.3618868256,14875142.912948811,877539.5648018435,0.6,0.2,0.6,0.0991654393716249,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
rizal,Rizal,Region IV-A (Calabarzon),2027,152242.15900856137,3334418220.656189,30.904596163009625,956894.40948144,15152758.251427278,894531.0199428938,0.6,0.2,0.6,0.0991654393716249,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
rizal,Rizal,Region IV-A (Calabarzon),2028,153619.5549762652,3426406928.913574,30.427146124463725,980714.9844342668,15429679.790195497,911850.671815232,0.6,0.2,0.6,0.0991654393716249,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
rizal,Rizal,Region IV-A (Calabarzon),2029,155009.41279858412,3518395637.1709595,29.946240713784487,1005127.4092991428,15705998.963532962,929504.8441474292,0.6,0.2,0.6,0.0991654393716249,2.215450179366341,94.27798652397928,Medium,2.0,Medium (computed): flood index ~ 0.6,Low,1.0,Low (computed): landslide index ~ 0.2,Medium,2.0,Medium (computed): storm surge index ~ 0.6,,,Flood: Medium | Surge: Medium | Landslide: Low
san juan,San Juan,NCR,2024,236601.1090121588,380720786.2901936,40.21551264346599,33477.115607025444,29215399.29834153,30932.70348552088,0.2,0.2,0.2,0.3448275862068966,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,2.9,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~2.9 km
san juan,San Juan,NCR,2025,238598.1624837792,387742364.9473362,39.15138870949388,33604.27061318704,29607744.12154963,31024.08510287296,0.2,0.2,0.2,0.3448275862068966,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,2.9,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~2.9 km
san juan,San Juan,NCR,2026,240612.07226932416,394763943.6044789,38.10917192834743,33731.90858794667,30000437.641026344,31115.736680462865,0.2,0.2,0.2,0.3448275862068966,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,2.9,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~2.9 km
san juan,San Juan,NCR,2027,242642.9806460661,401785522.2616234,37.08883085989076,33860.03136574783,30393530.60062386,31207.65901580912,0.2,0.2,0.2,0.3448275862068966,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,2.9,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~2.9 km
san juan,San Juan,NCR,2028,244691.0310921803,408807100.918766,36.09029616419925,33988.64078800162,30787071.82875419,31299.85290878621,0.2,0.2,0.2,0.3448275862068966,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,2.9,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~2.9 km
san juan,San Juan,NCR,2029,246756.3682968842,415828679.5759087,35.11346429622374,34117.738703113384,31181108.3595514,31392.31916163172,0.2,0.2,0.2,0.3448275862068966,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,2.9,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~2.9 km
taguig,Taguig,NCR,2024,236601.1090121588,380720786.2901936,59.43417576983753,262209.96736105817,34084632.51473179,239406.31280165823,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
taguig,Taguig,NCR,2025,238598.1624837792,387742364.9473362,57.86151574947932,263205.91069162486,34542368.1418079,240113.56867013915,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
taguig,Taguig,NCR,2026,240612.07226932416,394763943.6044789,56.32123213031732,264205.63688036293,35000510.5811974,240822.91391904457,0.2,0.2,0.2,1.0,6.831636768554896,94.22317323191902,Low,1.0,Low (NOAH): shallow flooding; ~<=0.5 m depth.,Low,1.0,Low (NOAH): generally stable; standard precautions.,Low,1.0,Low (NOAH): minor storm surge potential; shallow inundation.,,0.0,Flood: Low | Surge: Low | Landslide: Low | Fault: nearest fault ~0.0 km
