year,month,Region,Province,City,EMP_w,observed,needs_projection,POP15p_n,LF_n,projection_reliance,months_observed
2024,4,Region IV-A (CALABARZON),Quezon,Lucena City,118581,TRUE,FALSE,,,,
2024,5,Region IV-A (CALABARZON),Quezon,Lucena City,124408,TRUE,FALSE,,,,
2024,6,Region IV-A (CALABARZON),Quezon,Lucena City,104485,TRUE,FALSE,,,,
2024,7,Region IV-A (CALABARZON),Quezon,Lucena City,137601,TRUE,FALSE,,,,
2024,8,Region IV-A (CALABARZON),Quezon,Lucena City,122437,TRUE,FALSE,,,,
2024,9,Region IV-A (CALABARZON),Quezon,Lucena City,123763,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,10,Region IV-A (CALABARZON),Quezon,Lucena City,123763,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,11,Region IV-A (CALABARZON),Quezon,Lucena City,123763,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,12,Region IV-A (CALABARZON),Quezon,Lucena City,123763,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,1,Region IV-A (CALABARZON),Quezon,Tayabas City,46322,TRUE,FALSE,,,,
2024,2,Region IV-A (CALABARZON),Quezon,Tayabas City,106270,TRUE,FALSE,,,,
2024,3,Region IV-A (CALABARZON),Quezon,Tayabas City,12493,TRUE,FALSE,,,,
2024,4,Region IV-A (CALABARZON),Quezon,Tayabas City,4507,TRUE,FALSE,,,,
2024,5,Region IV-A (CALABARZON),Quezon,Tayabas City,1366,TRUE,FALSE,,,,
2024,6,Region IV-A (CALABARZON),Quezon,Tayabas City,306263,TRUE,FALSE,,,,
2024,7,Region IV-A (CALABARZON),Quezon,Tayabas City,52237,TRUE,FALSE,,,,
2024,8,Region IV-A (CALABARZON),Quezon,Tayabas City,3629,TRUE,FALSE,,,,
2024,9,Region IV-A (CALABARZON),Quezon,Tayabas City,66636,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,10,Region IV-A (CALABARZON),Quezon,Tayabas City,66636,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,11,Region IV-A (CALABARZON),Quezon,Tayabas City,66636,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,12,Region IV-A (CALABARZON),Quezon,Tayabas City,66636,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,1,Region IV-A (CALABARZON),Rizal,Antipolo City,296813,TRUE,FALSE,,,,
2024,2,Region IV-A (CALABARZON),Rizal,Antipolo City,442876,TRUE,FALSE,,,,
2024,3,Region IV-A (CALABARZON),Rizal,Antipolo City,254426,TRUE,FALSE,,,,
2024,4,Region IV-A (CALABARZON),Rizal,Antipolo City,364130,TRUE,FALSE,,,,
2024,5,Region IV-A (CALABARZON),Rizal,Antipolo City,246831,TRUE,FALSE,,,,
2024,6,Region IV-A (CALABARZON),Rizal,Antipolo City,490210,TRUE,FALSE,,,,
2024,7,Region IV-A (CALABARZON),Rizal,Antipolo City,254499,TRUE,FALSE,,,,
2024,8,Region IV-A (CALABARZON),Rizal,Antipolo City,58024,TRUE,FALSE,,,,
2024,9,Region IV-A (CALABARZON),Rizal,Antipolo City,300976,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,10,Region IV-A (CALABARZON),Rizal,Antipolo City,300976,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,11,Region IV-A (CALABARZON),Rizal,Antipolo City,300976,FALSE,FALSE,,,EMP_w_city_mean_2024,8
2024,12,Region IV-A (CALABARZON),Rizal,Antipolo City,300976,FALSE,FALSE,,,EMP_w_city_mean_2024,8
